content,score,sentiment
aplikasi ini loading produknya lama lemot terasa berat ....padahal wifi saya 30 mbps...ayo knapa itu...?,3,negative
Berbisnis,5,positive
"Iklan kenapa di tumpangkan di sini, sangat mengganggu",2,negative
simpel,5,positive
tokped memang beda berkualitas dan cepat dalam penanganan nya,5,positive
"ekspedisinya kacau semua, terlalu banyak handover pengiriman....oper sana oper sini.....lemooot",3,negative
sangat membanti,5,positive
"baru jg di update..tiap buka gambar tdk bisa..di uninstall,kemudian di install lagi,begitu jg.maunya nanti di ulang"" terus seperti itu..",1,negative
ok,5,positive
baru aja update lagi program 7.7 tapi koq malah semakin ngawur ni aplikasi.katanya produk free ongkir begitu di cek out kena ongkir.berapa pun harga dan bobot produk nya kena ongkir semua.kalo memang nggak mau ada fitur FREE ONGKIR ya jangan diberi tulisan di tiap produk nya dong....!!!!! mulai nggak jelas ni Tokopedia,1,negative
makin kesini makin Tidak jelas Tokopedia semenjak gabung tiktok. belanja biasanya pengiriman reguler standar cuma 4hari paling lama. sekarang bisa sampai 3minggu belum sampai padahal kurir rekomendasi 👎,1,negative
barangnya murah2 sering kasih promo gratis ongkir,5,positive
my e commerce favourite gw,4,positive
"sekarang banyak harga coret yang membingungkan, kelihatan murah tp ketika check out onhkir jd mahal, padahal toko trmasuk free ongkir, sekarang banyak jebakan harga bikin males , seperti shoopie banyak harga gak sesuai ketika cek out",2,negative
nice mantap lancar jaya,5,positive
progam belanja semakin gak asyik,2,negative
sangat bagus dan praktis,5,positive
"Maaf, jadi gak betah pakai Tokopedia. Ongkir makin mahal ke wilayah saya, paling menyebalkan promo nya suka PHP, suka dibatalkan otomatis dengan alasan ""melanggar..batas limit penggunaan.. ."" padahal baru aja pakai. Lalu fungsi voucher berjejer dan iklan promo bejibun itu untuk apa?",2,negative
bagus dan mudah barang barangpun murah dan menarik kualitasnya baik sekali,5,positive
"jelas2 ada oknum seller penipuan tp masih d bela, dengan cara melakukan retur, sudah jelas itu modus, dan toko jg sudah d tutup permanen. masih d bilang wrong items.",1,negative
tokped sudah jauh berbeda skrg bnyak perubahan yg tidak menguntungkan. salah satunya tidak ada cashback sudah di hilangkan. pdhal sblumnya bisa sampe 5% bahkan lebih😓😓😓,3,negative
pengiriman cepat,5,positive
ternyata mudah belanja di tokopedia,5,positive
Memuaskan,5,positive
jempol lah,5,positive
bagus..,5,positive
Aplikasi baguss cocok untuk beli barang online saya pake aplikasi ini udah lama dan hasilnya enak banget dah beli barang gampang tinggal pencet² dan dateng terus bayar cod bagus pokoknya...!,5,positive
bagus dan lebih murah👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,positive
good,5,positive
Wajar banyak yg kasih bintang 1...,1,negative
setelah migrasi dari mitra ke toped di transaksi gak ada lagi fasilitas cetak struk. tolong tambahin lah.. untuk usaha,5,positive
ok,5,positive
pengiriman nya tidak secepat shope express. selain itu banyak toko yg sudah tidak aktif.,1,negative
aplikasi tak guna.... jauh mending shopee kemana²,1,negative
"Lama-Lama jadi aplikasi sampah, nasibnya sebentar lagi kyak sebelah yg udah mati jadi jualan pulsa doang",1,negative
"gak jela sebelum co ada keterangan gratis ongkir pas mau co gratis ongkirnya ilang, sumpah jadi gak jelas semenjak diakuisisi tiktok, mending ganti ke aplikasi yg lain aja",1,negative
mantap banyak promo,5,positive
"komplain mengenai cashback yg tidak masuk seperti biasanya, di live chat dgn cs, gila sih responnya jelek banget, balasnya lama banget, udah gitu pas di suruh tunggu 2-3 menit katanya mau di cek masalahnya, eh pas di tungguin malah chat di akhiri sama csnya tnpa ada kejelasan, sumpah ini gue kesel bngt sama responnya, online shop yg gua nomer satuin ini tapi responnya ke gue kaya gini sih gila bngt, gak bakal gue pake lagi ini online shop",1,negative
tiket pesawat sudah tidak ada lagi? 😱,3,negative
saya suka,5,positive
kenapa sekarang tidak ada opsi pembatalan?,3,negative
👍,5,positive
"stop nyepam, iklannya mengganggu sekali.",5,positive
"Searching buruk sekali. saya sedang mencari komponen elektronika bertipe SMD (surface mount device) kenapa malah kedeteksi sedang mencari rokok elektrik sehingga tidak dapat ditampilkan. pihak tokopedia ini ceroboh asal memasukkan beberapa kata kunci tanpa mendeteksi lebih lanjut, sekarang saya tidak bisa menemukan komponen elektronika manapun",1,negative
ok,5,positive
"ada notasi update, setelah diupdate malah ada klik tutup, jd mbulet ae gak bisa dioperasikan",1,negative
"jarang ada gratis ongkir sekarang, dulu tiap bulan selalu ada voucher diskon sekarang gak ada🤦",2,negative
ada biaya admin ada biaya layanan 😋😋😋,5,positive
"apk belanja terbobrok.. masak barang 2 x di pesan 2 x gagal (dibalikkan ke penjual) tapi kita tetap disuruh bayar paylaternya, gk tau masalahnya apa, sementara yg batalin bukan dari kita. di minta solusi/kejelasan semua buang badan. pihak tokped nya jg di hubungi berkali2 tidak mau tanggung jawab, tapi cicilan terus berjalan.. semoga cepat bangkrut la kau tokped..",1,negative
"Saya beli Car Charger di Official Tokopedia V-Gen, hari ini tanggal 3 Juli oleh admin tokopedia penjual yang di menangkan, komplain pembeli tidak di respon dengan baik,padahal barang datang tapi rusak, tapi admin tokopedia, tdk memenangkan case konsumen. Admin tokped di bagian Komplain buta dan tidak mengerti kasus yg terjadi, sehingga memihak kepada penjual bukan kepada pembeli",1,negative
sangat puas,5,positive
pesan barang lewat tik tok lama kali paket nya sampe pas di cek barang nya di tahan udh kek pesan sabu sabu aja lah padahal pesan nya parfum sama celana kecewa kali aku padahal mau pakek besok udh 5 hari lebih ga sampe2,1,negative
sangat membantu dalam transaksi,5,positive
"Saldo refund yang saya hitung seharusnya rp. 19.170 tapi yang saya Terima dari Tokopedia ke saldo refund saya hanya rp 18.105. TOLONG PENJELASAN NYA!!!. kalian janji bayar maksimal 30 Juni 2025 tapi baru dikirim ke saldo refund saya di tanggal 3 Juli 2025. LUAR BIASA KALIAN ""SUNGGUH AMANAH"". AKU BERSERAH PADA ALLAH. SUNGGUH ALLAH MAHA ADIL.",1,negative
mantap,5,positive
"Retur barangnya ribet, beli toko lain ja.",1,negative
"ini gimana mau checkout, di refresh gak bisa. stuck doang. apk gajelas",1,negative
pemula kasih 4 dlu yah 🙏,4,positive
very good,5,positive
"manajemennya rapih, misalkan ada transaksi gagal, uangnya tidak hilang. Terima kasih Tokopedia yg selalu memberikan kepercayaan kepada para Customer.",5,positive
sangat membantu,5,positive
Tokopedia care dan Tanya tidak bisa jawab terkait cashback yg tidak dibayarkan,1,negative
sudah melewati batas estimasi pengiriman batal otomatis sudah kelewat 1 hari tapi pengembalian dana belum di terima parah sih Se ribet ini belanja di toko pedia sekarang padahal dananya saya perlu buat belanja lagi sangat kecewa,1,negative
Sangat kecewa 1.katanya gratis ongkos kirim faktanya bayar 2.biaya kirim selangit 3. Tidak ada pilihan bayar ditempat 3. Langsung saya unistal lebih bagus pakai aplikasi blibli. Horas,1,negative
the besttt🥰🫰🏻,5,positive
"Kenapa setiap belanja dikenakan asuransi ? Padahal tdk ceklis asuransi. Itu namanya perampasan , krn tdk ada kesepakatan. Jgn gitu lah cara cari untung lebih. Kami sangat terbantu dgn adanya aplikasi toped, tapi kok lama2 tiba2 setiap belanja apapun dikenakan asuransin tanpa harus ceklis Asuransi terlebih dulu. setiap di update malah makin lemot yah",3,negative
mantap..jd lebih mudah bertransaksi,5,positive
apalah udah langganan plus tapi gk ada fitur gratis ongkir nya,1,negative
langganan,5,positive
Good tingkatkan selalu🙏🙏🙏 👍👍👍,5,positive
"mantap banyak potongannya, mksh tokped",5,positive
ongkir nya untuk luar pulau ga masuk akal.. sehingga pindah ke toko oren yg kasih subsidi ongkir..bye Tokopedia,1,negative
"Semenjak di beli tiktok dan terintegrasi dengan tiktok sistem pengiriman gratis ongkir makin payah, paket 2 hari muter2 di jakarta dengan ekpedisi berbeda beda, padahal saya bayar 90k untuk user plus. barangnya ya kemungkinan besar rusak di jalan di oper oper terus.",1,negative
kadang ada penjual yang engak jujur,3,negative
memuaskan,5,positive
aplikasi Tokopedia Sagat mantap apalagi belanja di Tokopedia diskonnya banyak dan barang yang dipesan sesuai pokoknya mantap sekali ayo belanja di Tokopedia murah dan kualitas terjamin,5,positive
Seller fast respon,5,positive
"aplikasi tokped terhapus, ketika diinstall ulang dan login dengan akun yg lama, history transaksi, chat, dll. kosong, seperti daftar baru, padahal sangat membutuhkan history itu.",2,negative
kenapa sekarang jdi lemot pas mau buka pembayaran untuk token ? malah ga bisa bisa hmm,2,negative
GAMPANG BANGETTTT KALO MAU GOPAYLATER OR GOPAY PINJAM,5,positive
MULAI BANYAK TOKO PENIPU DI APK INI (*S*TL**B),1,negative
penjual ada yg kurang bener bilang mau dikirim dibatalin sistem,5,positive
menyenangkan serta menambah pengetahuan dan pengalaman.,5,positive
"gak banyak gimmick jadi clean interface nya, lebih gampang digunakannya",5,positive
"transaksi beli voucher google play 100.000 gak bisa reedem kode, udah cari solusi sampe chat admin ttp gk dapet solusi.",4,positive
maaf aku masih mau tak tuli,1,negative
di toko pedia semua serba bisa dan banyak diskon,5,positive
Aplikasi penjajah,1,negative
Informasi perjalanan pengiriman kurang Up date,5,positive
ok,5,positive
untuk segala jenis sparepart di olshop ini lengkap,5,positive
"saya sangat puas , prosesx gampang , mantap",5,positive
"payah,berkali kali chat admi. tanya tapi tidak mwnjawab apapun dari solusinya.pesanan instan harusnya batal otomatis tapi masih harus menunggu persetujuan penjual.padahal penjual tidak aktif dan tidak merespon chat pembeli.gendek sop nya",1,negative
toko mahal,1,negative
aplikasiya baik aman amanah,5,positive
mantap tapi nomor hp saya ko gabisa di masukin kalo udah bisa saya kasih sempurna,4,positive
bagusss bgt,5,positive
"Sudah seminggu lebih keranjang diklik ada pemberirahuan ""Ada gangguan dirumah Toped"" padahal usir saja gangguan itu dengan mbah dukun, apakah Toped juga akan tutup seperti MitraTokopedia? udah Update tetap saja tidak bisa. di aplukasi Tokopedia care sudah tidak ada. 🤔",5,positive
jadi ribet jualan di sini pake embel embel merge sama tiktok mana narik uang nya lama bener lagi barang Dateng hari tgl 1 hari Senin udh di confirm oleh pembeli dan dana cair tgl 3 hari Rabu udh gitu mau di tarik harus nunggu 3-5 hari lgi kan lama prosesnya mana potongan nya gila gila an lagi dah cukup jualan di sini mending pindah kemarket lain,1,negative
semoga Tokopedia semakin sukses,5,positive
"saya bikin alamat yang di kampung kenapa tidak bisa ya, padahal alamat sudah ada di peta RT RW nya sudah di tulis tetap aja gak bisa, gimana ini tidak seperti aplikasi lain bisa, cuma Tokopedia yg tidak bisa, tolong perbaiki lagi aplikasi,🙏",3,negative
saya sempet kecewa tp salut sm admin tokped langsung menanggapi masalah saya dana saya sudah kembali.trima kasih jg untuk tokped sdh mem blacklist toko yg terindikasi penipu tingkatkan trs tokped semoga bs jaya seperti dulu,5,positive
wah gw beli paket malah di batalin sistem anjg,2,negative
love it!!,5,positive
"Sering banget pesanan error, tetapi saya pun tidak membatalkannya, tetapi kok bisa keterangannya penjadwalan ulang????, bisa juga itu karena ketahan ama kurirnya, plisss laah saya mau belanja aja masa disusahin si???",1,negative
sangat bagus cepat tepat,5,positive
Penjual membatalkan sepihak tidak kena blacklist,2,negative
punya operator tapi kagak pernah serius dalam menangani masalah,1,negative
mau login otp lewat pesan..coba lewat whatsap lebih mudah..gk bisa2 y auto unistal aj..ribet bgt bkin pusing..hdup udh pusing..mau login aj di bikin pusing sama otp yg gk kluar,2,negative
Mantap tokopedia THN. 2025_hr kam.3 juli Banjarmasin kota kalimantan selatan 😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,5,positive
"durasi pengiriman lama 4 hari baru batal otomatis, banyak toko yang sudah offline tapi barang masih tersedia di etalase, co parfum tidak di konfirmasi pengiriman dari seller akhirnya dana di refund, refund dana gabisa buat beli lagi masuk saldo penjualan, mana penarikan di potong biaya 2900 durasi penarikan dana lama bgt 2x24jam, mau co lagi pun ga ada keringanan gratis ongkir, terlalu ribet,",1,negative
wahhhh kerann,5,positive
mantap,5,positive
"parah nih toped ,gw udah pesen status sucses created booking ,malah toko di tutup permanen ,kasian amat yg jualan ,dana gw balik kaga nih lama lama abis partner lu dah klo system kaya gini",1,negative
ok,5,positive
terlalu mahal semuanya harganya,2,negative
pesan barang d TT kagak mau pake GTL gmna caranya,1,negative
"kurang profesional fitur jualan, akun yg gak sportif dalam jualan masih ditampilkan",1,negative
Bagus..cuma hp saya yg ga bagus kali,3,negative
jossss,5,positive
good,5,positive
"mantap, bertanggung jawab atas barang yg di beli,, love you",5,positive
Kenapa sekarang aplikasinya sering error ya?,3,negative
"Sial, layanan Tokopedia Emas tiba-tiba hilang. Kita diminta untuk masuk lewat Pluang untuk akses emas digital yang sempat kita simpan di Tokopedia. Pas mau log in ke Pluang ternyata NIK saya sudah terdaftar dengan nomor HP yang entah milik siapa. Sangat teramat mengecewakan dan tentunya mengerikan!",1,negative
"Harus hati2 skrg pakai paylater, tagihan di bawah 100.000 telat 1 hari saja kena denda 50.000 telat 8 hari tambah 30.000 buseet daah",2,negative
nice abisss... tapi sayang jarang dapet promo wkwk,5,positive
bagus,4,positive
"busuk bgt dah ganti nomer HP aja susah bgt, bikin emosi doang lu",1,negative
ya saya senang bisa bayar dengan cara ini,5,positive
mahal²,1,negative
Membuat semuanya jadi lebih mudah,5,positive
"solusi pengembalian Dana Buruk sekali, ribet bertele tele",1,negative
luar biasa kepercayaan itu datang dengan pelayan yang tulus terus berkarya agar damai dan sejahtera,5,positive
"apus ajah min ekspedisi J&T status pengiriman ngga jelas paket lagi di antarkan ke pembeli tapi belom di kirim kirim dari pagi sampe skrng, J&T mampang, saya kecewa berlangganan tokopedia sudah 7 bulan baru kali ini mesen paket selama ini",1,negative
tolong untuk jasa kurir kiranya bisa di riview juga (dikasih bintang)..tolong di bantu kasih bintang 1 yg lain..semakin banyak yg riview jelek baru ada kebijkan dr pihak tokped..blum ada update dr tokopedia untuk meriview jasa kurir.. masak kalah dr app sebelah dan 1 lg biaya app Rp.1000 yg di bebankan konsumen itu dasar hukumnya apa??tolong di jelaskan.. kayaknya gak hanya ojol yg di periksa semua app berbasis online harus di periksa.,1,negative
"alhamdulillah selalu puas, belanja disini, promo nya banyak,, respon nya cepat.",5,positive
jangan belanja disini banyak penipu.. uang orang jangan diputar pak,1,negative
Belanja jadi lebih mudah.. 😎,5,positive
bagus sekali,5,positive
"penjual.mengirimkan barang yg tidak sesuai dengan deskripsi, barang yg dikirim juga tidak bisa sa digunakan, kesalahan jelas pada penjual..saat di retur biaya ongkir di tanggung pembeli..sudah pembeli di rugikan secara barang, dirugikan juga secara biaya, ke Tokopedia care...tidak ada jawaban sama sekali, tidak memberikan solusi apapun, respon juga lama.. ya buat pengalaman saja belanja di Tokopedia.. cs nya aneh lagi.. belum selesai penanganan komplain sudah lsg ditutup",1,negative
kurang puas,1,negative
orang mau belanja aja di bikin ruwet ga lagi buat daftar ni aplikasi mending si oren,1,negative
"jujur baru pake tokopedia sekarang walapun udah di daftar sejak kapan, ternyata UI nya asik dan mudah dimengerti sih buat aku, eh kaget ga selemot yang aku kira, ga tau emng perasaan aku aja, tapi kaya mudah aja ini.. voucher nya juga gede sumpahhh. boleh nih di coba kalo pngen suasana menarik hehehe asli UI nya nyaman sih menurut saya.",5,positive
perdana menggunakan tokped mudh²n lancar,4,positive
"sejak Tokopedia gabung sama TT jadi busuk, baik dari penjual dan pembeli, hapus Tokopedia",1,negative
ok,5,positive
"Kenapa toped selalu bermasalah d ekspedisi sdh 2 x sy beli hp selalu bermasalah, entah returt entah lambat sebagai costumer kita d rugikan krn bayar asuransi pengiriman",1,negative
Service excellent,5,positive
"Update terakhir banyak BUGS nya, status pesanan sudah dalam pengiriman, tapi status bayar masih ada. Gak ada transaksi berlangsung, ada keterangan 1 transaksi, tapi kalau di klik, gak ada transaksinya.",3,negative
"aplikasi tolol,eror terus gabisa cek limit dan tagihan pas pembayaran,tau2 nya udah denda aja,padahal kesalahan aplikasi,bukan kesalahan saya",4,positive
