content,score,sentiment
"knpa bintang 4 , karena udah gak bisa pake via dana, ovo, terutama gopay😒 jadi sulit",4,positive
saya selalu belanja di akun shopee kadang2 dilazada mana yg lebih murah az 🤣🤣🤣,5,positive
shopee sangat membantu semoga selalu memberi manfaat bagi penggunanya,5,positive
olshop paling busuk nih apk,1,negative
oke kiriman lancar dan barang nya aman,5,positive
good,5,positive
mudah dipakai,5,positive
discont ya gdein donk,5,positive
Pengirrimannya lama banget yah sekarang,4,positive
bagus untuk memesan atau pas kita lagi males,5,positive
sebenarnya bagus.. tapi sekarang kalo belanja ada yg di gagalin jadi nggk bisa cod...,4,positive
kemudahan belanja.,5,positive
sangat cocok,5,positive
bagussss,5,positive
Min tolong update fitur blokir seller di adakan agar pembeli tidak terkecoh dengan seller yg bermasalah,1,negative
bagus sih,5,positive
mantap,5,positive
aku senang sangat membantu sekali kebutuhan saya tambah percaya barang prodak Oren di jamin bagus2 saya beri nilai 💯% sen terima kasih seler yg jujur,5,positive
keren,5,positive
mantap....,5,positive
top,5,positive
Aplikasi Shoping,5,positive
biasa,4,positive
okokok....,5,positive
"kalo emng GK bisa payment by kredivo, GK usah berbelit Belit jawabannya",1,negative
shoppee memang yang terbaikkk,5,positive
good,5,positive
aplikasi yang sangat berguna dan menguntungkan,5,positive
"tempat belanja yg bagus, super cepat",5,positive
sangat bagus buat belanjad di shopee,5,positive
sungguh sangat mempermudah,5,positive
RAWRRRRRRRRRRRRRR,5,positive
bagus sihh,4,positive
murce,5,positive
"trmksh kak, pesanan saya sdh diterima dengan baik dan cepat",5,positive
shopee mantap,5,positive
bagus,5,positive
sejauh ini bagus dan aman,5,positive
mantap,5,positive
pengiriman semakin lama,1,negative
mantap,5,positive
rekomendasi sekali,5,positive
"Dengan adanya shopee mempermudah untuk ibu rumah tangga sperti saya yg males pergi kluar apapun yg saya btuhkn smuanya ada d shopee dan bs tratasi dg kemudahan"" nya",5,positive
pengiriman nya kelamaan!!! mana rencana mau dipake malah ga jadi dipake gara-gara lama dipengiriman nya padahal dulu enak enak aja pesen di shopee maksimal paling lama 3 hari lah ini lama bangetttttttt!,1,negative
"ini gimana saya pesan paket udah sampai,giliran pas mau ambil di bilang ga bisa di scan sama kurirnya ehh tau tau di return dengan alasan pembeli tidak ingin menerima paket rusak rusak apk ini bagus belanja di tiktok aja.",1,negative
kenapa sllu di tolak mengajukan play leter pdahal gk pernah ad masalah di aplikasi mn pun,1,negative
ok,2,negative
sangat bagus mantap,5,positive
pengiriman cepat sesuai pesanan,5,positive
suka banget belanja di shopee tp log in nya masya ALLAH...😖😖😖😭😭😭😭😭 LELET minta ampun setiap kali buka halaman pasti lama beda banget ama yg sebelah LZD bisa wus2 tanpa kendala🤯🤯🤯😤😤😤😤,1,negative
Shopee mantap,5,positive
ok,5,positive
sangat puas barangnya bagus dan tokonya amanah,5,positive
mantap top banget,5,positive
selalu tepat waktu,5,positive
good,4,positive
saya suka menggunakan shopee dishopee saya mendapatkan harga terjangkau dengan kualitas yang sangat baik.dan pengiriman juga cepat gak neko2,5,positive
sangat puas dalam pelayanannya,5,positive
sangat 🛍️,5,positive
"pengiriman tepat waktu, terima kasih.",5,positive
ok,5,positive
alhamdulillahh barang Sampai pekingese bagus🤲🙏,5,positive
Alhamdulillah dengan adanya shopee membuat kami lebih mudah belanja dan praktis 👍👍,5,positive
ok bagus aplikasinya,5,positive
mudah digunakan,5,positive
"sgt kecewa dan bolak balik kecewa dg s paylater,, diawal pertama pke kecewa,eh skrg lagi2,, masa barang udh diajukan pengembalian di tagihan msih full,, pdhl aku mau lunasi,, apa aku kudu bayar yg tdk seharusnya dibayar,, jgn curang lah,,",1,negative
mantap,5,positive
shopee pengiriman lambat skrg.. kurirnya parah-parah terutama kalo cod belum ada konfirmasi paket datang atau tidak tiba2 tulisannya *pesanan ditolak pembeli* tanpa menghubungi sipembeli dulu.. padahal pembelii sudah nunggu2 dr lama mohon ditindak lanjuti kak kurir2 seperti ini,3,negative
"pengiriman shopee sangat buruk,bukan 1 atau 2 kali tapi terlalu sering, sangat merugikan barang mau di pakai tapi tak kunjung datang sampai berminggu-minggu bahkan sudah hampir mau sebulan, mana cuma dapat voucher 10k, ga masuk akal",1,negative
shopee is the best,5,positive
apk belanja bagus ongkir murah pas buat pilihan yg mau ongkir terjangkau👍,5,positive
"susah jink buat return, kurir tdk dtang sudah 2hr. yg 1 duit tdk kembali. payahhh",1,negative
bagusss,5,positive
knpa mau jualan di shoppe verifikasinya gagal terus 😌,2,negative
bgus,5,positive
aduh kamera dep...... lanjutin nanti aku ganti jadi bintang 5,1,negative
"barang sesuai pesanan dan pengirimannya tepat waktu, kurirnya ramah2",5,positive
"sementara ini bagus, tingkatkan layanan",5,positive
oke josss okeee,5,positive
jos top bgt seneng sekali kerak2 di lantai langsung hilang👍,5,positive
penipu bonus aktifkan shopeepay plus diskon 100% sd 30rb tiba tiba hilang ketika saya aktifkan kalo gk bisa kasi diskon jangn php dong keselnih,1,negative
aplikasi yang bagus buat kebutuhan belanja apapun dan serba ada sangat membantu,5,positive
banyak diskon nya bagus deh pokoknya,5,positive
mantap,5,positive
"banyakin diskon shopee fodd nya ,,",5,positive
"Belanja di shopee, Cepat, praktis, murmer, barang terjamin, kurir ok",5,positive
sangat memuaskan,5,positive
shopee memang bagus apalagi pengiraman cod cek dulu makin yakin aku shpee nilai 99%,5,positive
shopee kerennn...,5,positive
semua nya hanya pilihan saja... semua nya bagus terimakasih baik,5,positive
"apk bagus, banyak barang murah",5,positive
bagus,5,positive
mantap pasti,5,positive
TDK ad pilihan bisa bayar pakai dana',2,negative
"Shopee merupakan marketplace online yang mempertemukan penjual dan pembeli. Pengguna dapat membeli barang seperti pakaian, elektronik, perlengkapan rumah, makanan, hingga produk digital yang dapat kita pilih sesuai keinginan, harga murah dan irit tidak boros ngodok kantong. Saya tdk menggunakan yang lain selain shopee hanya shopee yg bisa bantu saya belanja nyaman terima kasih Shopee",5,positive
Shopee is the best,5,positive
"enak, apapun yang kita cari pasti ada",5,positive
mantappp,5,positive
ongkir gratis,5,positive
"sangat terjangkau tanpa harus keluar rumah, barang datang sesuai dengan gambar. kurirnya ramah dan bagus pokonya. semogah makin berkembang dan makin bagus lagi kedepannya.",5,positive
kok GK bisa cek out ka kenapa yaa,2,negative
masuk aplikasi maksa bgt buka live video...KERE,1,negative
bagus,5,positive
Shopee memang mantaf,5,positive
lama lama biaya admin nya makin ga ngotak,3,negative
shopee memang bagus murah murah lagi,5,positive
mantap dan terpercaya,5,positive
ok saya suka,5,positive
bagus sekali,5,positive
aplikasi ini oke banget....aku suka,5,positive
bagus banget.,5,positive
ok,5,positive
tolong diperbaiki untuk dikasih nomor telpon kurirnya agar mudah komunikasi nya mengenai paket yang sedang diantar apalagi kalo paket tersebut cod,1,negative
baik,5,positive
aku jarang kena tipu di sini,5,positive
"Admin shopee responsif dan ramah, cari barang apapun lengkap. MP termurah, rekomended",5,positive
sangat membantu saya dalm pembelian apapun yg saya butuhkan,5,positive
"Gak habis pikir saya sama shopee,tiba tiba akun sya dibatasi, terindikasi ada jual produk imitasi atau tanpa izin....gak bisa jualan atau beli...suruh banding..munkin shopee sudah gak butuh duit lagi kali ya.. seller seller dibekukan...biarin aja lah ....saya gak untung shopee pun gak untung....sudah lapor cs juga gak selesai....pindah aja ke akun ijo ja.. ribett banget shopee..belain satu produk/penerbit, seller jadi gak bisa jualan...",1,negative
mantap,5,positive
memudahkan untuk berbelanja shopee the best lah,5,positive
sukses selalu shopee,5,positive
mantul,5,positive
"untuk spay nya sangat tidak disarankan untuk digunakan, karena tf ke salah satu bank saldonya tidak masuk dan tidak ada respon cepat dari pihak shopee, saya hanya disuruh nunggu nunggu dan nunggu, btw saya tf nya dari tanggal 9 sampai hari ini tidak diberi kejelasan dari cs nya",1,negative
"saya sebagai pelanggan shopee mengucapkan terimakasih atas bantuannya, memudahkan kita belajar online",5,positive
sering belanja di sini hampir tiap bulan tidak ada kendala sama sekali,5,positive
ok,5,positive
sangat berguna untuk belanja online banyak toko yang amanah,5,positive
bagus,5,positive
mantap,5,positive
bagusss,5,positive
memudahkan belanja dan sangat2 membantu,5,positive
sangad baik pokokx marketop blanjah di shopy,5,positive
mantap,5,positive
mantap,5,positive
tapi sayang spaylater saya tidak bisa digunakan,5,positive
sangat menyenangkan belanja di shoppe dan sangat membantu,5,positive
banyakin discount nya.biyar sering belanja,4,positive
sangat membantu,5,positive
oke,5,positive
kocak jadwal penerimaan paket bisa berubah rubah,1,negative
mantaaaaap,5,positive
"kembalikan jnt dong,sope expres lelet banget",5,positive
aplikasi yg bagus,5,positive
menurut aku enak berbelanja di shopy.,5,positive
suka buangetttttttttttttt,5,positive
Mantap👍,5,positive
aplikasi yang bagus serta ongkir murahhhh,5,positive
"knpa akun ku bebrpa minggu ini gk bisa co,ada tulisn plnggrn playltr ato apa pdhl aku gk pke,dn stlh tanya kebrpa temn juga mnglmi gngguan yg sma.udh di update tpi tetp gk bisa co.ini aku nld bru lgi.tolong sistmnya yg bner dong",4,positive
kecewa sama shopee baru kali ini dibatalkan sistem otomatis terus. padahal di alamat ini kami keluarga besar. ada kakek nenek sepupu om tante yang tinggal satu alamat tapi dianggapnya kami pengguna aktif hanya karna kami order di satu alamat. kecewa banget,1,negative
asik,5,positive
sangat bagus sekali,4,positive
nice semoga shopee menjadi kebanggaan di hati rakyat dan menjadi penolong untuk rakyat,5,positive
mantap,5,positive
saldo di dalam bayak dan saya di blokir akun saya gimana ni pengertian dan dana saya 1jt ilag lagi,2,negative
mantappp,5,positive
untuk pengiriman pesanan sangat lama. sangat jelek,1,negative
Shopee racuuuun,5,positive
"Terimakasih Shopee,, 🙏🏼🙏🏼",5,positive
l 9)di) di lagu-lagu ) l )l l )di lo l wl l 9 www,5,positive
"bikin hidup lebih mudah,..mencari sesuatu yang syuuulit di cari di shopee dimudahkan...",5,positive
toko nya pada amanah,5,positive
"simpel,tak usah kemanaa mana barang bisa di pesan",5,positive
terbaik,5,positive
"jasa kirim SPX express terlalu lama di pusat sortir, terutama di pusat sortir Palembang. paket tidak segera dikirim kedaerah malah menunggu esok Hari",1,negative
"harganya lebih murah, pilihannya cukup banyak, selama ini no kendala",5,positive
aplikasi ini sangat bagus,5,positive
belanja online dishope tuh banyak voucher dan diskonnya saya jadi banyak membeli barang dengan sangat murah sekali terima kasih shopee,5,positive
"tolong untuk pihak shope di perbaiki utk metode pmbayaran spx instan nya, msa sya harus nunggu 2 sampai 3 jam lebih baru barang saya sampe,padahal dari pihak toko nya sudah langsung klik pesanan sya utk segera dikirim ttapi dari pihak shope nya lama mencarikan kurir utk mengantarkan paket saya,padahal dari jarak rumah ke toko t4 saya belanja itu cuman +- 30 menit,sedang kan saat saya pesan pakai pmbyaran instan nyampe nya 2 sampai 3 jam lebih,klo begitu trus bagus saya langsung datang ke toko ny",2,negative
good,5,positive
marketplace yg bagus pesanan tepat waktu,4,positive
yang yang ditua tutu rezeki kita TFF eww,3,negative
shopee mantap,5,positive
bermanfaat,5,positive
aplikasi aneh akun saya dibatasi tanpa sebab padahal saya ga ngelakuin apa apa padahal saya juga sudah checkout barang pakai akun yang di batasi itu,1,negative
"inti daripada initi penilaian ku adalah... SHOPPE IS THE BEST, CUSTOMER ORIENTED,FAST RESPON dan tentunya selalu memanjakan pelanggannya dengan harga termurah dengan barang kualitas terbaik. SUCCESS & GBU...",5,positive
sangat membantu,4,positive
semua proses sesuai apa yg saya perlukan..makasih,5,positive
apk Shopee nya bagus cuman jasa pengiriman nya lama semenjak pakek spx hampir 2 minggu baru sampe beda sama kurir sebelum nya bisa bantu di perbaili,4,positive
Alhamdulillah paket nya sudah sampai pesanan pertama kali uji coba mudah mudahan cocok di muka ku semoga berlangganan nanti,5,positive
SAYA TUNGGU PENGEMBALIAN DANA SECEPATNYA ! MAU SELLER ATAU DARI CS SHOPE SAYA TIDAK DAPAT JAWABAN YG MEMUASKAN . SETELAH INI SY PIKIR2 UNTUK BELANJA DISINI LAGI,1,negative
bagus,5,positive
aneh masa iya ada pilihan pengiriman hemat mana sampe nya 10 lebih lagi dikira org ga mau dateng cepet kali pesannya di adain fitur milih jasa pengiriman masa iya 2 minggu masih transit,1,negative
membantu kebutuhan,5,positive
"sangat membatu, sangat baik",5,positive
the best pokoknya,5,positive
"jujur gw lebih seneng plat orange ini daripada plat2 yg lain, karena free ongkirnya, jadi harga barang itu ada selisih kalo kita beli di toko2 sekitar kita, maju terus shopee dg free ongkirnya 😁😁😁",5,positive
pesanan selalù sesuai deskripsi dan terjamin aman,5,positive
good,5,positive
pengiriman cepat banyak gratis ongkirnya mantaap shopee,5,positive
Saya suka shopee Indonesia,5,positive
"nyantol di HP yg lama, complain gag ada penyelesaian, buat akun baru gag bisa karena nyantol dihp yg lama rusak.. tidak ada dari pihak Shopee yg bantu, sudah komplain tp tidak ada yg membantu",1,negative
aplikasi yang bisa diandalkan dalam belanja online the best deh pokoknya...,4,positive
aplikasi shopee untuk saat ini bagus Seharus nya shopee bisa lebih mempermudah lagi dalam berbelanja tanpa adanya pembatasan dalam gratis' ongkir dan voucher supaya lebih nyaman dalam berbelanja,5,positive
sangat memuaskan,5,positive
bagus,5,positive
sangat bermanfaat sekali,5,positive
Shopee membantu pemenuhan kebutuhan yang saya cari di jual beli online,5,positive
murah dan amanah,5,positive
memuaskan,5,positive
gratis ongkir yg sangat membantu,5,positive
Ada salah satu toko yang slow respon juga slow kirm paketnya,5,positive
"makin kesini makin aneh paket gk prnh gk di ambil paket gk prnh di tolak sllu di ambek , telat dtang itu dri sistem shopi atau kurir lahhh yg slah lalu sya lalu gk bisa cod memang stresssss",1,negative
Sekarang shopee sangat mengecewakan..banyak biaya admin..pengiriman lamaaaa..kok kalah sama tik tok,1,negative
ok,4,positive
aplikasi yang sangat bagus untuk belanja online,5,positive
good👍,5,positive
Good,5,positive
bagus,5,positive
"bagus banget, pertama kali checkout dari shopee",5,positive
masih lumayan jalan di hp kentang sering perbarui sampai android hp ku mentok,5,positive
"sangat2 membantu,,,",5,positive
spayleter nya gk bisa di aktifkan,3,negative
saldo saya kepotong gajelas,1,negative
sejauh ini belanja di shopee tidak pernah mengecewakan,5,positive
"sangat mudah digunakan,sangat membantu sy.trmksh...",5,positive
aplikasinya ga bermasalah sama sekali tapi kurirnya kenpa ga prnh nganterin paket sihh malas bngt pesan di Shopee pdhl paling murah di Shopee tapi krna kurirnya ga prnh nganterin bareng jadi bikin males buat pesan di Shopee pengan bngt ngelampirin cht ke kurir buat nanyain paket nya ga di anatar,1,negative
sebenernya nyaman dengan apknya ntah knp bnyak kurir jdi free line dan brang belum smpai tngan sttsnya pembeli menolak....mna ada bukti fto brang tp q gak menerimanya....,2,negative
asyik,5,positive
enak sih ga repot cari barang nya terima kasih,5,positive
"aplikasi nya bagus, aku suka belanja di sini aku SDH jadi pelanggan gold, cuman knp obat methylprednisolone yg sering aku beli di shope di batasi 😣obat itukan hidupku 😭pliss kembalikan shopee seperti dulu🙏",5,positive
"Shopee anjjjjjjj ga guna tlollll bego lgi maen game eh malah kepencet notif Shopee emg anjjjjj mending lu hapus aja dri PlayStore masih mending tt shpo, tokped, ama lazada shope anjjjjjj",1,negative
ok,5,positive
kerren,5,positive
"Tempat berbelanja langganan, paling lengkap, murah dan banyak promo.... 👍👍 Cuma 1 masih mahal ongkos kirim ke Merauke, Papua Selatan.",5,positive
shopee ini sangat download sekarang,5,positive
ok,5,positive
"aplikasinya baguss cuma dari pihak ekspedisinya lemot, ada beberapa kurir yg suka menunda pengiriman. mohon di crosscheck",2,negative
mantap boss Q,5,positive
"senang belanja d shopee,keren",5,positive
Sangat bagus 😚👍👍,4,positive
Aplikasi yang sangat bermanfaat,5,positive
Oke,5,positive
"barang yg di jual harga murah, kwalitas bagus. bila terjadi komplain, di respon cepat",5,positive
